time,open,high,low,close,Average True Range,Tick value,Tick size,GBPUSD FX
2008-07-15,92.825,92.87,92.76,92.84,0.078,6.25,0.005,2.0059
2008-07-16,92.835,92.845,92.825,92.83,0.0755,6.25,0.005,1.9991
2008-07-17,92.825,92.84,92.805,92.83,0.06575,6.25,0.005,2.0038
2008-07-18,92.82,92.825,92.775,92.8,0.0635,6.25,0.005,1.9989
2008-07-21,92.81,92.83,92.795,92.8,0.06075,6.25,0.005,2.0033
2008-07-22,92.815,92.83,92.805,92.815,0.05875,6.25,0.005,1.9917
2008-07-23,92.795,92.81,92.755,92.785,0.05925,6.25,0.005,1.9995
2008-07-24,92.79,92.85,92.78,92.835,0.058,6.25,0.005,1.9869
2008-07-25,92.845,92.855,92.82,92.84,0.056,6.25,0.005,1.9916
2008-07-28,92.845,92.845,92.82,92.84,0.0535,6.25,0.005,1.9939
2008-07-29,92.84,92.87,92.83,92.87,0.052,6.25,0.005,1.9788
2008-07-30,92.865,92.92,92.865,92.9,0.05125,6.25,0.005,1.9817
2008-07-31,92.89,92.9,92.87,92.88,0.04875,6.25,0.005,1.9841
2008-08-01,92.89,92.89,92.82,92.84,0.051,6.25,0.005,1.975
2008-08-04,92.83,92.885,92.825,92.865,0.05025,6.25,0.005,1.9624
2008-08-05,92.855,92.9,92.855,92.88,0.04875,6.25,0.005,1.9547
2008-08-06,92.885,92.92,92.875,92.91,0.0485,6.25,0.005,1.9477
2008-08-07,92.91,92.94,92.89,92.93,0.0485,6.25,0.005,1.9439
2008-08-08,92.93,92.955,92.895,92.925,0.04875,6.25,0.005,1.9212
2008-08-11,92.91,92.91,92.875,92.89,0.049,6.25,0.005,1.9108
2008-08-12,92.895,92.9,92.865,92.89,0.04525,6.25,0.005,1.8968
2008-08-13,92.89,92.995,92.87,92.985,0.0505,6.25,0.005,1.8704
2008-08-14,93,93,92.96,92.97,0.05075,6.25,0.005,1.8698
2008-08-15,92.97,92.975,92.94,92.95,0.04975,6.25,0.005,1.8662
2008-08-18,92.945,92.955,92.94,92.955,0.04875,6.25,0.005,1.8651
2008-08-19,92.95,92.97,92.95,92.96,0.04825,6.25,0.005,1.867
2008-08-20,92.955,92.965,92.95,92.955,0.046,6.25,0.005,1.8621
2008-08-21,92.96,92.965,92.92,92.935,0.04475,6.25,0.005,1.8782
2008-08-22,92.925,92.945,92.915,92.94,0.0445,6.25,0.005,1.8527
2008-08-25,92.94,92.94,92.94,92.94,0.04325,6.25,0.005,1.8532
2008-08-26,92.965,92.965,92.935,92.945,0.04275,6.25,0.005,1.84
2008-08-27,92.945,92.95,92.94,92.95,0.0405,6.25,0.005,1.8356
2008-08-28,92.95,92.97,92.94,92.955,0.0405,6.25,0.005,1.8296
2008-08-29,92.94,92.96,92.935,92.955,0.03825,6.25,0.005,1.8211
2008-09-01,92.955,93.065,92.95,93.025,0.041,6.25,0.005,1.8014
2008-09-02,93.05,93.05,92.965,93.02,0.043,6.25,0.005,1.7839
2008-09-03,93.075,93.085,93.015,93.04,0.04425,6.25,0.005,1.7768
2008-09-04,93.025,93.05,92.935,92.95,0.0475,6.25,0.005,1.7685
2008-09-05,92.99,93.04,92.97,93.03,0.049,6.25,0.005,1.7661
2008-09-08,93,93,92.92,92.965,0.052,6.25,0.005,1.7581
2008-09-09,92.98,93.02,92.93,92.975,0.05475,6.25,0.005,1.7607
2008-09-10,92.96,92.995,92.945,92.985,0.051,6.25,0.005,1.7531
2008-09-11,92.98,93.025,92.97,93.01,0.05175,6.25,0.005,1.758
2008-09-12,93.015,93.02,92.865,92.89,0.05775,6.25,0.005,1.7942
2008-09-15,93.05,93.175,93.01,93.14,0.07125,6.25,0.005,1.8007
2008-09-16,93.18,93.275,93.13,93.16,0.0775,6.25,0.005,1.7835
2008-09-17,93.065,93.155,92.87,92.905,0.09125,6.25,0.005,1.8173
2008-09-18,92.835,93.09,92.67,92.755,0.11,6.25,0.005,1.8181
2008-09-19,92.685,92.875,92.65,92.85,0.11975,6.25,0.005,1.8318
2008-09-22,92.825,92.835,92.68,92.725,0.12825,6.25,0.005,1.8544
2008-09-23,92.705,92.73,92.64,92.685,0.13125,6.25,0.005,1.8522
2008-09-24,92.645,92.775,92.54,92.755,0.1425,6.25,0.005,1.8465
2008-09-25,92.685,92.88,92.65,92.83,0.1525,6.25,0.005,1.8372
2008-09-26,92.88,93.03,92.85,93.015,0.16125,6.25,0.005,1.8445
2008-09-29,93.055,93.18,93.015,93.14,0.16375,6.25,0.005,1.8086
2008-09-30,93.16,93.255,93.07,93.075,0.16875,6.25,0.005,1.7805
2008-10-01,93.125,93.29,93.045,93.255,0.1775,6.25,0.005,1.7697
2008-10-02,93.295,93.42,93.285,93.405,0.18,6.25,0.005,1.7639
2008-10-03,93.435,93.535,93.36,93.37,0.18425,6.25,0.005,1.7714
2008-10-06,93.535,93.635,93.45,93.59,0.192,6.25,0.005,1.7441
2008-10-07,93.615,93.955,93.585,93.815,0.206,6.25,0.005,1.7455
2008-10-08,93.965,94.28,93.925,94.03,0.22675,6.25,0.005,1.7306
2008-10-09,94.01,94.065,93.675,93.94,0.2435,6.25,0.005,1.7097
2008-10-10,94.005,94.185,93.965,94.17,0.248,6.25,0.005,1.7043
2008-10-13,94.195,94.205,94.005,94.105,0.24375,6.25,0.005,1.7341
2008-10-14,94.065,94.065,93.915,93.99,0.246,6.25,0.005,1.7395
2008-10-15,93.995,94.085,93.835,93.95,0.244,6.25,0.005,1.7269
2008-10-16,94.025,94.115,94.02,94.085,0.23125,6.25,0.005,1.7304
2008-10-17,94.03,94.245,94.03,94.2,0.23075,6.25,0.005,1.7281
2008-10-20,94.185,94.295,94.18,94.28,0.228,6.25,0.005,1.7152
2008-10-21,94.305,94.305,94.21,94.26,0.22825,6.25,0.005,1.6706
2008-10-22,94.385,94.49,94.32,94.35,0.228,6.25,0.005,1.6267
2008-10-23,94.32,94.36,94.225,94.275,0.22325,6.25,0.005,1.623
2008-10-24,94.32,94.54,94.27,94.455,0.22675,6.25,0.005,1.5897
2008-10-27,94.505,94.55,94.465,94.505,0.22325,6.25,0.005,1.5552
2008-10-28,94.495,94.525,94.325,94.5,0.224,6.25,0.005,1.5901
2008-10-29,94.51,94.595,94.475,94.57,0.21775,6.25,0.005,1.6373
2008-10-30,94.56,94.765,94.56,94.745,0.21975,6.25,0.005,1.6451
2008-10-31,94.735,94.87,94.7,94.8,0.2195,6.25,0.005,1.6076
2008-11-03,94.765,94.84,94.745,94.82,0.211,6.25,0.005,1.5819
2008-11-04,94.85,94.905,94.8,94.85,0.19775,6.25,0.005,1.5956
2008-11-05,94.87,94.985,94.87,94.93,0.18125,6.25,0.005,1.591
2008-11-06,94.935,95.51,94.91,95.345,0.19175,6.25,0.005,1.5628
2008-11-07,95.335,95.4,95.275,95.36,0.18575,6.25,0.005,1.5643
2008-11-10,95.38,95.41,95.33,95.385,0.17975,6.25,0.005,1.5604
2008-11-11,95.43,95.47,95.41,95.455,0.1745,6.25,0.005,1.5384
2008-11-12,95.435,95.75,95.435,95.68,0.17775,6.25,0.005,1.4964
2008-11-13,95.66,95.785,95.425,95.49,0.1875,6.25,0.005,1.4841
2008-11-14,95.415,95.49,95.295,95.4,0.1865,6.25,0.005,1.474
2008-11-17,95.36,95.475,95.35,95.455,0.187,6.25,0.005,1.4989
2008-11-18,95.465,95.56,95.455,95.46,0.1875,6.25,0.005,1.4958
2008-11-19,95.51,95.585,95.395,95.415,0.1855,6.25,0.005,1.4952
2008-11-20,95.47,95.51,95.405,95.445,0.184,6.25,0.005,1.4727
2008-11-21,95.455,95.51,95.335,95.5,0.17925,6.25,0.005,1.4925
2008-11-24,95.49,95.53,95.4,95.445,0.181,6.25,0.005,1.5183
2008-11-25,95.405,95.5,95.36,95.485,0.178,6.25,0.005,1.5472
2008-11-26,95.505,95.555,95.455,95.475,0.177,6.25,0.005,1.5326
2008-11-27,95.475,95.475,95.345,95.39,0.17325,6.25,0.005,1.5406
2008-11-28,95.395,95.475,95.375,95.455,0.16975,6.25,0.005,1.5377
2008-12-01,95.47,95.665,95.45,95.66,0.17575,6.25,0.005,1.4884
2008-12-02,95.655,95.845,95.655,95.815,0.18,6.25,0.005,1.492
2008-12-03,95.825,95.9,95.785,95.855,0.179,6.25,0.005,1.4784
2008-12-04,95.895,95.945,95.555,95.695,0.1685,6.25,0.005,1.468
2008-12-05,95.725,95.79,95.66,95.735,0.16875,6.25,0.005,1.4685
2008-12-08,95.695,95.785,95.64,95.69,0.172,6.25,0.005,1.4915
2008-12-09,95.71,95.805,95.69,95.76,0.1735,6.25,0.005,1.475
2008-12-10,95.775,95.905,95.75,95.89,0.1655,6.25,0.005,1.4785
2008-12-11,95.91,95.945,95.88,95.91,0.15075,6.25,0.005,1.5036
2008-12-12,95.935,95.975,95.885,95.905,0.1455,6.25,0.005,1.4944
2008-12-15,95.905,95.935,95.845,95.87,0.14375,6.25,0.005,1.5306
2008-12-16,95.9,95.98,95.895,95.955,0.144,6.25,0.005,1.5581
2008-12-17,96.05,96.32,96.05,96.255,0.15275,6.25,0.005,1.5536
2008-12-18,96.355,96.405,96.25,96.3,0.15525,6.25,0.005,1.5015
2008-12-19,96.26,96.295,95.085,96.16,0.20725,6.25,0.005,1.492
2008-12-22,96.215,96.29,96.205,96.225,0.20725,6.25,0.005,1.4825
2008-12-23,96.245,96.365,96.22,96.325,0.2075,6.25,0.005,1.4724
2008-12-24,96.3,96.33,96.295,96.32,0.20425,6.25,0.005,1.4731
