time,open,high,low,close,Average True Range,Tick value,Tick Size
2018-07-03,232.08,235.55,230.6,232.91,4.5725,4.2,0.01
2018-07-05,233.35,236.59,232.84,234.15,4.5075,4.2,0.01
2018-07-06,234.76,234.83,231.95,233.31,4.3845,4.2,0.01
2018-07-09,233.64,237.21,233.42,235.93,4.4635,4.2,0.01
2018-07-10,236.49,239.68,236.22,238.53,4.506,4.2,0.01
2018-07-11,238.64,238.66,225.8,226.44,4.9785,4.2,0.01
2018-07-12,227.8,229.79,224.5,228.6,5.024,4.2,0.01
2018-07-13,228.6,231.2,225.55,229.73,5.154,4.2,0.01
2018-07-16,228.94,230.03,221.56,221.85,5.1765,4.2,0.01
2018-07-17,222.28,224.57,221.17,223.33,5.01,4.2,0.01
2018-07-18,222.38,226.17,220.54,225.32,5.1615,4.2,0.01
2018-07-19,225.3,227.24,222.93,225.25,5.148,4.2,0.01
2018-07-20,225.45,228.04,224.68,226.74,5.1165,4.2,0.01
2018-07-23,226.45,230.5,225.83,228.09,5.0635,4.2,0.01
2018-07-24,228.41,231.45,227.63,229.59,5.0635,4.2,0.01
2018-07-25,230.54,232.18,229.26,231.4,4.929,4.2,0.01
2018-07-26,231.35,234.37,231.24,233.89,4.8085,4.2,0.01
2018-07-27,233.7,234.16,231.56,231.74,4.8005,4.2,0.01
2018-07-30,232.04,233.7,231.45,233.45,4.6555,4.2,0.01
2018-07-31,233.24,234,227.8,229.54,4.6895,4.2,0.01
2018-08-01,229.1,229.39,224.68,225.54,4.685,4.2,0.01
2018-08-02,225.64,229.67,224.4,228.98,4.761,4.2,0.01
2018-08-03,228.47,230.24,227.1,228.49,4.774,4.2,0.01
2018-08-06,228.61,231.97,228.43,229.73,4.756,4.2,0.01
2018-08-07,229.56,233.39,229.39,232.71,4.7685,4.2,0.01
2018-08-08,232.1,233.35,226.04,227.37,4.491,4.2,0.01
2018-08-09,227.57,228.99,226.24,226.99,4.364,4.2,0.01
2018-08-10,226.71,231.05,225.8,229.77,4.344,4.2,0.01
2018-08-13,230.23,230.86,225.76,229.5,4.1755,4.2,0.01
2018-08-14,230.17,233.66,227.8,228.67,4.2985,4.2,0.01
2018-08-15,228,228.71,223.4,224.84,4.2825,4.2,0.01
2018-08-16,224.92,225.98,223.82,225.44,4.175,4.2,0.01
2018-08-17,225.44,228.18,225.05,225.62,4.1635,4.2,0.01
2018-08-20,225.56,227.59,225.1,227.18,4.0545,4.2,0.01
2018-08-21,227.18,229.86,226.94,228.22,4.0095,4.2,0.01
2018-08-22,228.53,233.69,228.41,232.91,4.137,4.2,0.01
2018-08-23,233.22,233.77,231.94,233.5,4.072,4.2,0.01
2018-08-24,233.66,237.56,233.57,236.18,4.145,4.2,0.01
2018-08-27,235.88,237.8,235.22,237.4,4.1615,4.2,0.01
2018-08-28,237.79,239.17,236.66,237.01,3.977,4.2,0.01
2018-08-29,237.27,240.78,236.68,240.15,3.939,4.2,0.01
2018-08-30,240.68,241.65,239.78,240.81,3.769,4.2,0.01
2018-08-31,240.21,241.34,239.06,239.62,3.726,4.2,0.01
2018-09-04,240.09,245.85,239.47,240.7,3.868,4.2,0.01
2018-09-05,240.21,240.84,238.23,238.8,3.7985,4.2,0.01
2018-09-06,238.37,239.81,234.51,236.33,3.698,4.2,0.01
2018-09-07,236.58,237.47,234.5,237.03,3.709,4.2,0.01
