time,open,high,low,close,MA,MA,ATR
2001-04-18T22:00:00Z,1249,1262.5,1238.5,1258.75,1219.135,1168,32.76838904228504
2001-04-19T22:00:00Z,1260.25,1268,1240.25,1251.5,1217.175,1174.625,32.51746959017079
2001-04-22T22:00:00Z,1251,1252,1222.5,1226,1214.99,1178.2625,32.36659611066225
2001-04-23T22:00:00Z,1226,1239.5,1213.75,1216.5,1212.9,1180.7625,32.03576630512914
2001-04-24T22:00:00Z,1216.5,1238.5,1212.75,1232,1210.865,1182.875,31.72147798987268
2001-04-25T22:00:00Z,1231,1254,1225.5,1240.5,1209.155,1186.925,31.560404090379045
2001-04-26T22:00:00Z,1241,1259.75,1238,1258,1207.92,1191.75,31.069883885860094
2001-04-29T22:00:00Z,1258.75,1274.75,1248.25,1254.25,1206.345,1195.7625,30.841389691567088
2001-04-30T22:00:00Z,1253.25,1273.25,1245.75,1272.25,1205.69,1201.8875,30.67432020698873
2001-05-01T22:00:00Z,1271.5,1278.25,1261.5,1271,1205.405,1210.0125,29.978104196639293
2001-05-02T22:00:00Z,1270.75,1272.25,1243.5,1254.25,1205.36,1217.1,29.91669898680733
2001-05-03T22:00:00Z,1253.75,1274,1235,1272.75,1205.67,1222.9875,30.370864037466966
2001-05-06T22:00:00Z,1273.5,1274.75,1262.75,1263.5,1205.99,1229.1375,29.452320835593618
2001-05-07T22:00:00Z,1266.25,1277,1256,1263.5,1205.795,1234.8,29.029704793813938
2001-05-08T22:00:00Z,1265.5,1265.5,1250.75,1257.75,1205.67,1239.0875,28.31571955412324
2001-05-09T22:00:00Z,1257,1273.75,1256.25,1261.5,1206.06,1243.5,27.774933576417077
2001-05-10T22:00:00Z,1261.5,1265.25,1243.5,1251.75,1206.225,1246.475,27.473686897596224
2001-05-13T22:00:00Z,1252,1254,1244,1252,1206.585,1249.975,26.60000255271641
2001-05-14T22:00:00Z,1252.25,1262,1245.75,1257.5,1206.86,1253.075,26.082502425080587
2001-05-15T22:00:00Z,1256.5,1291.25,1236,1288.5,1207.495,1255.1875,27.540877303826562
2001-05-16T22:00:00Z,1289,1299.5,1284.75,1291.5,1208.01,1256.825,26.90133343863523
2001-05-17T22:00:00Z,1291.5,1296,1283.5,1295.75,1208.615,1259.0375,26.18126676670347
2001-05-20T22:00:00Z,1295.5,1317,1290.25,1314.75,1210.02,1263.475,26.2097034283683
2001-05-21T22:00:00Z,1314.75,1319.25,1309,1312.5,1212.45,1268.275,25.411718256949886
2001-05-22T22:00:00Z,1312.5,1313.25,1290.25,1290.75,1214.075,1271.2125,25.29113234410239
2001-05-23T22:00:00Z,1290.25,1297.5,1283,1294.5,1216.345,1273.9125,24.751575726897272
2001-05-24T22:00:00Z,1295.25,1300,1275.75,1279.5,1218.23,1274.9875,24.72649694055241
2001-05-28T22:00:00Z,1280.25,1283.5,1266.5,1268.5,1220.37,1275.7,24.34017209352479
2001-05-29T22:00:00Z,1267.25,1268.25,1246.75,1250.5,1221.77,1274.6125,24.21066348884855
2001-05-30T22:00:00Z,1251,1264.25,1249.25,1254.5,1223.81,1273.7875,23.75013031440612
2001-05-31T22:00:00Z,1255.75,1267.25,1247.25,1265,1226.455,1274.325,23.562623798685813
2001-06-03T22:00:00Z,1264.5,1270,1257,1269.25,1229.46,1274.15,23.034492608751524
2001-06-04T22:00:00Z,1269.25,1288.5,1267.25,1284.5,1232.085,1275.2,22.945267978313947
2001-06-05T22:00:00Z,1284.75,1286.25,1269.5,1273.5,1234.225,1275.7,22.63550457939825
2001-06-06T22:00:00Z,1271.75,1279,1265.75,1277,1235.97,1276.6625,22.16622935042834
2001-06-07T22:00:00Z,1288.25,1294.75,1266.5,1276.25,1238.305,1277.4,22.470417882906922
2001-06-10T22:00:00Z,1275.25,1277.25,1259,1266,1240.395,1278.1125,22.259396988761576
2001-06-11T22:00:00Z,1266.75,1272,1245.25,1264.25,1242.2,1278.725,22.483927139323498
2001-06-12T22:00:00Z,1265,1270.25,1250.75,1252.5,1244.255,1278.475,22.334730782357322
2001-06-13T22:00:00Z,1252.75,1253.25,1221.5,1223.5,1246.555,1275.225,22.80549424323946
2001-06-14T22:00:00Z,1223.5,1231,1211.75,1225.75,1248.82,1271.9375,22.627719531077485
2001-06-17T22:00:00Z,1226,1230.5,1215.75,1220.25,1250.125,1268.1625,22.23383355452361
2001-06-18T22:00:00Z,1220,1235.5,1215.5,1224.5,1251.805,1263.65,22.12214187679743
2001-06-19T22:00:00Z,1223.5,1234.75,1216.5,1229.5,1253.39,1259.5,21.92853478295756
2001-06-20T22:00:00Z,1229,1249.25,1226.25,1243,1254.81,1257.1125,21.98210804380968
2001-06-21T22:00:00Z,1242.5,1244.25,1228,1235,1256.045,1254.1375,21.695502641619196
2001-06-24T22:00:00Z,1234,1240,1220.75,1223.5,1256.67,1251.3375,21.573227509538235
2001-06-25T22:00:00Z,1223.75,1229.5,1206,1220.75,1257.445,1248.95,21.669566134061323
2001-06-26T22:00:00Z,1220.75,1227.5,1213.75,1219,1257.915,1247.375,21.27358782735826
2001-06-27T22:00:00Z,1220,1244.75,1213.25,1227.25,1257.535,1246.0125,21.784908435990346
2001-06-28T22:00:00Z,1227.75,1245.5,1227.75,1237.75,1257.115,1244.65,21.60816301419083
2001-07-01T22:00:00Z,1233.5,1248.25,1229,1246,1257.005,1243.4875,21.49025486348129
2001-07-02T22:00:00Z,1246,1247.25,1235.75,1245.25,1257.39,1241.525,20.990742120307225
2001-07-04T22:00:00Z,1245.25,1245.25,1221.5,1222.25,1257.505,1238.9625,21.128705014291864
2001-07-05T22:00:00Z,1222,1223.5,1193,1193.5,1256.735,1234.7875,21.59726976357727
2001-07-08T22:00:00Z,1194.5,1209.25,1189,1200.75,1255.94,1231.0125,21.529906275398407
2001-07-09T22:00:00Z,1202.5,1210.75,1186,1186.5,1254.51,1227.0375,21.690910961628486
2001-07-10T22:00:00Z,1185.25,1193.25,1174,1185.25,1253.13,1223.0875,21.568865413547062
2001-07-11T22:00:00Z,1187.5,1217.5,1186.25,1214.25,1251.97,1221.175,22.10292214286971
2001-07-12T22:00:00Z,1214.5,1225.75,1209.5,1225,1251.05,1221.25,21.810276035726226
2001-07-15T22:00:00Z,1224.5,1225.5,1205.75,1210.5,1250.175,1220.4875,21.707262233939915
2001-07-16T22:00:00Z,1210.25,1222.5,1201.5,1220.5,1249.13,1220.5,21.67189912224292
2001-07-17T22:00:00Z,1219.25,1221,1202.5,1212,1248.1,1219.875,21.513304166130773
2001-07-18T22:00:00Z,1210,1231.5,1207.75,1223,1247.29,1219.55,21.625138957824234
2001-07-19T22:00:00Z,1217.75,1221.25,1211.25,1214.75,1246.43,1218.1375,21.131382009933024
2001-07-22T22:00:00Z,1215,1223.5,1191.5,1192,1245.04,1215.9875,21.674812909436373
2001-07-23T22:00:00Z,1193.75,1196.75,1168.5,1178.5,1243.575,1213.7375,22.003572263964553
2001-07-24T22:00:00Z,1179,1195.75,1176,1191.5,1242.365,1212.275,21.890893650766326
2001-07-25T22:00:00Z,1192.5,1209.75,1186,1205.25,1241.32,1211.5875,21.98384896822801
2001-07-26T22:00:00Z,1205.75,1214.25,1200,1210,1239.75,1210.725,21.59715651981661
2001-07-29T22:00:00Z,1210,1214.5,1203,1209.75,1238.115,1209.325,21.09229869382578
2001-07-30T22:00:00Z,1210.25,1227.75,1209,1215.25,1236.505,1207.7875,20.975183759134488
2001-07-31T22:00:00Z,1214,1227.5,1210.75,1221.5,1234.64,1206.6,20.763924571177764
2001-08-01T22:00:00Z,1220.25,1234.25,1219,1226,1232.91,1206.7875,20.488228342618875
2001-08-02T22:00:00Z,1226.25,1227.75,1209,1219.75,1231.49,1208.1,20.40131692548793
2001-08-05T22:00:00Z,1219.75,1221,1200.75,1203,1229.66,1208.2125,20.393751079213533
2001-08-06T22:00:00Z,1203.75,1212.25,1198.25,1207.75,1228.225,1209.275,20.074063525252857
2001-08-07T22:00:00Z,1210,1211.5,1183.75,1185.5,1226.565,1209.2875,20.457860348990216
2001-08-08T22:00:00Z,1185.75,1189.25,1177.75,1187.75,1225.31,1207.9625,20.009967331540704
2001-08-09T22:00:00Z,1188,1197.5,1172,1191.25,1224.045,1206.275,20.28446896496367
2001-08-12T22:00:00Z,1193,1197.75,1186.75,1192.5,1222.595,1205.375,19.820245516715485
2001-08-13T22:00:00Z,1193,1202.75,1187.25,1192.25,1221.055,1203.9625,19.60423324087971
2001-08-14T22:00:00Z,1192.5,1195.25,1179.5,1181,1218.985,1202.4125,19.411521578835725
2001-08-15T22:00:00Z,1181.25,1186,1168.25,1184.75,1217.21,1200.5,19.328445499893938
2001-08-16T22:00:00Z,1185,1185,1158.25,1166,1214.99,1198.0625,19.69952322489924
2001-08-19T22:00:00Z,1164.75,1177,1161,1175.75,1212.98,1197.25,19.51454706365428
2001-08-20T22:00:00Z,1176.25,1183.5,1155.75,1156.75,1210.795,1196.1625,19.926319710471567
2001-08-21T22:00:00Z,1156.25,1172,1155.25,1167.75,1208.865,1194.975,19.76750372494799
2001-08-22T22:00:00Z,1169,1172.75,1162.25,1163,1207.075,1192.8625,19.30412853870059
2001-08-23T22:00:00Z,1164.75,1189,1164.75,1187.5,1206.355,1191.7375,19.63892211176556
2001-08-26T22:00:00Z,1187.75,1192,1179.5,1180.25,1205.445,1190.2625,19.28197600617728
2001-08-27T22:00:00Z,1180.5,1182.5,1162.75,1163.25,1204.305,1187.6625,19.305377205868417
2001-08-28T22:00:00Z,1163,1168.75,1148.25,1152,1202.855,1184.1875,19.365108345574995
2001-08-29T22:00:00Z,1152.25,1156.25,1125.5,1129.5,1200.855,1179.3625,19.934352928296246
2001-08-30T22:00:00Z,1129.75,1144.25,1127,1138.5,1198.765,1175.3,19.80013528188143
2001-09-03T22:00:00Z,1137.5,1158.5,1128.25,1131,1196.685,1171.7,20.322628517787358
2001-09-04T22:00:00Z,1131,1138.5,1115,1133,1194.875,1167.9625,20.48149709189799
2001-09-05T22:00:00Z,1133.5,1137,1103,1103.5,1192.53,1163.8625,21.157422237303088
2001-09-06T22:00:00Z,1106.75,1109,1081.75,1083.25,1189.815,1158.6375,21.46205112543793
2001-09-09T22:00:00Z,1084,1099,1067.5,1095.75,1187.185,1153.8625,21.963948569166035
2001-09-10T22:00:00Z,1096.25,1103,1068,1095.75,1184.345,1149.025,22.615751140707733
2001-09-16T22:00:00Z,1041.5,1066,1022.5,1042.5,1180.275,1141.5375,25.147463583672344
2001-09-17T22:00:00Z,1043,1051.25,1032.25,1039,1176.15,1134.4375,24.840090404488727
2001-09-18T22:00:00Z,1039,1049.25,983.5,1017.5,1172.055,1126.075,26.885585884264287
2001-09-19T22:00:00Z,1017,1022,977.5,984.25,1167.87,1116.9875,27.766306590051073
2001-09-20T22:00:00Z,982.5,991.5,938.5,973.5,1163.325,1106.875,29.02799126054852
2001-09-23T22:00:00Z,976.25,1012.25,973.25,1007.75,1159.75,1099.425,29.52659169752109
2001-09-24T22:00:00Z,1008,1021,997,1018.25,1156.41,1091.95,29.25026211264504
2001-09-25T22:00:00Z,1018,1025.25,1004.5,1014.5,1152.415,1084.525,28.825249007012786
2001-09-26T22:00:00Z,1014,1023.75,1000.25,1022.5,1148.365,1076.275,28.55898655666215
2001-09-27T22:00:00Z,1022.75,1045.25,1021.75,1043.75,1145.03,1069.45,28.30603722882904
2001-09-30T22:00:00Z,1044.25,1044.25,1028.75,1043.25,1141.485,1063.45,27.66573536738759
2001-10-01T22:00:00Z,1042,1056,1034.25,1055.5,1138.355,1058.625,27.36994859901821
2001-10-02T22:00:00Z,1054.25,1078.75,1041.25,1074.5,1135.385,1055.875,27.8764511690673
2001-10-03T22:00:00Z,1072.5,1087.5,1068.5,1075.5,1132.6,1052.725,27.432628610613932
2001-10-04T22:00:00Z,1073.75,1081.75,1055.25,1071.75,1130.195,1049.7625,27.385997180083233
2001-10-07T22:00:00Z,1067,1072.75,1055.75,1065.25,1127.93,1046.375,26.866697321079073
2001-10-08T22:00:00Z,1064.25,1071.5,1055.75,1060,1125.3,1044.2,26.31086245502512
2001-10-09T22:00:00Z,1060,1085.25,1054.75,1083.25,1122.86,1044.2,26.520319332273864
2001-10-10T22:00:00Z,1083.75,1102.75,1079.5,1099.75,1120.655,1044.4,26.35680336566017
2001-10-11T22:00:00Z,1102.25,1106,1073,1094,1118.34,1044.3125,26.68896319737716
2001-10-14T22:00:00Z,1092.75,1093.75,1080.25,1092.5,1115.885,1046.8125,26.042015037508303
2001-10-15T22:00:00Z,1091.25,1105,1088.75,1098.75,1113.43,1049.8,25.55241428563289
2001-10-16T22:00:00Z,1097.5,1114.5,1075.5,1076,1110.43,1052.725,26.224793571351245
2001-10-17T22:00:00Z,1075.75,1081,1065.75,1073.75,1107.51,1057.2,25.67605389278368
2001-10-18T22:00:00Z,1073.75,1078,1058.75,1072.5,1104.9,1062.15,25.3547511981445
2001-10-21T22:00:00Z,1072.5,1094.5,1068,1093.5,1102.615,1066.4375,25.412013638237273
2001-10-22T22:00:00Z,1093,1101.75,1081.5,1088.25,1100.67,1069.9375,25.153912956325406
2001-10-23T22:00:00Z,1087,1099.25,1080.25,1085,1098.615,1073.4625,24.846217308509136
2001-10-24T22:00:00Z,1085.75,1104.5,1065.75,1103,1096.85,1077.4875,25.54140644308368
2001-10-25T22:00:00Z,1103,1112.5,1095,1102,1095.04,1080.4,25.139336120929496
2001-10-28T23:00:00Z,1103.25,1103.25,1072.25,1073,1092.655,1081.8875,25.432369314883022
2001-10-29T23:00:00Z,1074.25,1074.75,1053.5,1059.25,1090.22,1082.075,25.22325084913887
2001-10-30T23:00:00Z,1059,1076.25,1055.5,1056.25,1087.65,1081.1625,24.99958830668193
2001-10-31T23:00:00Z,1057.5,1087.75,1053.25,1082,1085.97,1081.4875,25.474608891347835
2001-11-01T23:00:00Z,1082.5,1091.25,1075,1089.5,1084.245,1082.375,25.013378446780443
2001-11-04T23:00:00Z,1089.25,1108.25,1088,1103.75,1083.185,1084.3,24.775209524441422
2001-11-05T23:00:00Z,1106,1121.75,1095.25,1121,1082.25,1087.35,24.86144904821935
2001-11-06T23:00:00Z,1120.5,1128,1108.75,1119,1081.37,1089.1375,24.580876595808384
2001-11-07T23:00:00Z,1118.5,1137.5,1116,1123.5,1080.09,1090.325,24.426832766017963
2001-11-08T23:00:00Z,1122.75,1126.5,1111.25,1123.5,1078.955,1091.8,23.967991127717063
2001-11-11T23:00:00Z,1122.5,1127,1096.5,1117.25,1078.035,1093.0375,24.29459157133121
2001-11-12T23:00:00Z,1116.75,1142,1115.25,1141.75,1077.83,1095.1875,24.417361992764647
2001-11-13T23:00:00Z,1141.5,1152.25,1133.75,1143.5,1078.11,1098.5625,24.121493893126416
2001-11-14T23:00:00Z,1142.25,1152,1135.25,1145.25,1078.245,1102.1375,23.752919198470096
2001-11-15T23:00:00Z,1145.5,1151.5,1130.25,1140,1078.425,1105.5125,23.62777323854659
2001-11-18T23:00:00Z,1140.5,1154.75,1140.25,1154,1078.845,1108.5375,23.183884576619263
2001-11-19T23:00:00Z,1154.25,1155.5,1142.25,1144.25,1079.66,1111.3375,22.6871903477883
2001-11-20T23:00:00Z,1143.25,1149,1131,1137,1080.735,1113.9375,22.452830830398884
2001-11-22T23:00:00Z,1137,1153.75,1131.5,1152.75,1081.875,1116.425,22.44268928887894
2001-11-25T23:00:00Z,1152.5,1159,1146.25,1155,1083.06,1119.075,21.958054824434996
2001-11-26T23:00:00Z,1155.5,1164.75,1140.75,1150.5,1085.22,1122.95,22.060152083213246
2001-11-27T23:00:00Z,1150,1151,1128.25,1129.25,1087.025,1126.45,22.094644479052583
2001-11-28T23:00:00Z,1129.75,1144.5,1125,1144.5,1089.565,1130.8625,21.964912255099954
2001-11-29T23:00:00Z,1144.5,1144.5,1135,1135.25,1092.585,1133.525,21.341666642344954
2001-12-02T23:00:00Z,1137.25,1138.25,1125.25,1129.5,1095.705,1135.525,20.924583310227707
2001-12-03T23:00:00Z,1129,1148,1127.75,1147.75,1098.505,1137.725,20.89085414471632
2001-12-04T23:00:00Z,1147.5,1175.25,1145.5,1169,1101.52,1140.125,21.333811437480506
2001-12-05T23:00:00Z,1168.5,1174.5,1164,1168.5,1104.6,1142.6,20.79212086560648
2001-12-06T23:00:00Z,1168.75,1170.5,1152.25,1160.5,1107.36,1144.45,20.665014822326157
2001-12-09T23:00:00Z,1160.5,1162.5,1138.5,1138.75,1109.26,1145.2125,20.831764081209847
2001-12-10T23:00:00Z,1139.25,1151.75,1133.5,1136.25,1111.12,1146.1625,20.702675877149353
2001-12-11T23:00:00Z,1136.75,1143.5,1125.75,1137.75,1112.765,1145.9625,20.555042083291887
2001-12-12T23:00:00Z,1138,1138.5,1114.5,1115.75,1113.59,1144.575,20.727289979127292
2001-12-13T23:00:00Z,1117.75,1130.25,1115,1126.75,1114.615,1143.65,20.453425480170928
2001-12-16T23:00:00Z,1126.25,1139.25,1121.75,1138.25,1115.945,1143.5625,20.305754206162383
2001-12-17T23:00:00Z,1137.75,1147.25,1135.25,1145.25,1117.545,1143.125,19.890466495854263
2001-12-18T23:00:00Z,1145,1154.5,1135.5,1153.25,1119.41,1143.575,19.84594317106155
2001-12-19T23:00:00Z,1152.75,1153.25,1141,1141.75,1120.58,1143.8125,19.46614601250847
2001-12-20T23:00:00Z,1141.5,1150.5,1139.5,1148.75,1121.56,1143.6125,19.042838711883046
2001-12-23T23:00:00Z,1148.25,1149.25,1142.75,1146.75,1122.615,1143.2,18.415696776288893
2001-12-25T23:00:00Z,1145.25,1161,1143.25,1153,1123.825,1143.325,18.38241193747445
2001-12-26T23:00:00Z,1152.5,1159.75,1150.5,1159.5,1125.04,1144.8375,17.92579134060073
2001-12-27T23:00:00Z,1159,1166.25,1157.75,1159.25,1126.705,1145.575,17.45450177357069
2001-12-30T23:00:00Z,1159.25,1163,1141.25,1149.25,1128.215,1146.275,17.669276684892157
2002-01-01T23:00:00Z,1143.75,1156.25,1136.5,1154,1129.845,1147.5,17.77331285064755
2002-01-02T23:00:00Z,1154,1168,1150.75,1166.75,1131.31,1148.45,17.747147208115173
2002-01-03T23:00:00Z,1167,1178.25,1163.75,1175.25,1133.05,1148.7625,17.584789847709413
2002-01-06T23:00:00Z,1173.25,1178.5,1163.75,1166.75,1134.685,1148.675,17.44305035532394
2002-01-07T23:00:00Z,1166.5,1170.25,1158,1163.5,1135.895,1148.825,17.18339783755774
2002-01-08T23:00:00Z,1163,1175.75,1151.5,1154.5,1136.945,1149.6125,17.536727945679853
2002-01-09T23:00:00Z,1153.75,1161.5,1151,1159.5,1138.675,1150.775,17.18489154839586
2002-01-10T23:00:00Z,1159,1163.5,1145.25,1147.75,1140.445,1151.275,17.238146970976068
2002-01-13T23:00:00Z,1147.5,1148,1137.5,1140.5,1142.13,1152.5125,16.901239622427262
2002-01-14T23:00:00Z,1140.25,1150,1136.75,1148.5,1143.46,1153.6,16.7186776413059
2002-01-15T23:00:00Z,1144,1145.25,1124.75,1125.75,1144.185,1152.975,17.070243759240604
2002-01-16T23:00:00Z,1126.5,1140,1126.5,1134.5,1144.8,1152.4375,16.929231571278574
2002-01-17T23:00:00Z,1131.25,1136,1124.25,1129,1144.96,1151.225,16.670269992714644
2002-01-21T23:00:00Z,1129.25,1136.75,1117.75,1121.25,1145.005,1150.2,16.78675649307891
2002-01-22T23:00:00Z,1122.5,1132.75,1117.5,1129,1145.115,1149.2125,16.70991866842497
2002-01-23T23:00:00Z,1129.25,1139.75,1128.75,1133.25,1145.31,1148.5375,16.42442273500372
2002-01-24T23:00:00Z,1132.75,1139,1127.5,1133.25,1145.63,1147.55,16.178201598253533
2002-01-27T23:00:00Z,1132.5,1139,1126.25,1135.5,1145.505,1146.35,16.006791518340854
2002-01-28T23:00:00Z,1136,1138.25,1097.5,1100.5,1144.645,1143.4125,17.243951942423813
2002-01-29T23:00:00Z,1100.5,1115.75,1080.75,1115.25,1144.045,1141.7125,18.13175434530262
2002-01-30T23:00:00Z,1115.5,1130.5,1113,1130.5,1143.855,1140.5375,18.100166628037492
2002-01-31T23:00:00Z,1128.75,1132.25,1118.5,1123.25,1143.24,1138.3625,17.88265829663562
2002-02-03T23:00:00Z,1123.25,1124,1091,1095.5,1142.265,1134.375,18.638525381803838
2002-02-04T23:00:00Z,1095.5,1101.5,1082.25,1089,1141.305,1130.4875,18.669099112713646
2002-02-05T23:00:00Z,1089.25,1094.5,1077,1083.25,1139.915,1126.475,18.610644157077964
2002-02-06T23:00:00Z,1086.25,1095,1076.25,1077,1138.355,1122.6,18.617611949224063
2002-02-07T23:00:00Z,1076.25,1096.75,1075.5,1095.25,1137.25,1119.3875,18.74923135176286
2002-02-10T23:00:00Z,1097,1112.75,1094.25,1110,1136.865,1117.5,18.736769784174715
2002-02-11T23:00:00Z,1110.5,1113.25,1102.5,1107.5,1136.125,1115.85,18.337431294965977
2002-02-12T23:00:00Z,1107.25,1121.5,1105.25,1118.75,1135.795,1114.3625,18.23305973021768
2002-02-13T23:00:00Z,1119,1125.5,1111.75,1116.75,1135.54,1113.9125,18.008906743706795
2002-02-14T23:00:00Z,1116.5,1118,1103,1104.75,1134.68,1112.425,17.858461406521457
2002-02-17T23:00:00Z,1104,1108,1103.5,1104.75,1133.395,1111.2125,17.190538336195385
2002-02-18T23:00:00Z,1104,1108,1081.75,1083.75,1131.7,1109.3375,17.643511419385614
2002-02-19T23:00:00Z,1084,1101.5,1073.75,1101,1130.51,1107.9375,18.148835848416333
2002-02-20T23:00:00Z,1100.5,1102,1078.25,1079,1129.315,1105.225,18.428894055995517
2002-02-21T23:00:00Z,1079.25,1095,1074.25,1091.75,1128.425,1103.15,18.54494935319574
2002-02-24T23:00:00Z,1092,1113.5,1087,1109.75,1127.865,1101.8625,18.942701885535953
2002-02-25T23:00:00Z,1109.25,1116,1100.5,1108,1127.71,1102.2375,18.770566791259157
2002-02-26T23:00:00Z,1108,1123.75,1101.75,1111.75,1127.41,1102.0625,18.932038451696197
2002-02-27T23:00:00Z,1112,1122.75,1105.75,1107,1126.785,1100.8875,18.835436529111387
2002-02-28T23:00:00Z,1106.25,1133.5,1106,1132.75,1126.535,1101.3625,19.26866470265582
2002-03-03T23:00:00Z,1131,1154.75,1130,1152.25,1126.515,1104.2,19.54273146752303
2002-03-04T23:00:00Z,1152.5,1158.75,1144.5,1149,1126.66,1107.2,19.27809489414688
2002-03-05T23:00:00Z,1148.5,1166.25,1145.25,1162.75,1126.94,1111.175,19.364190149439533
2002-03-06T23:00:00Z,1162.25,1168.75,1150.25,1159.75,1127.2,1115.3125,19.32098064196756
2002-03-07T23:00:00Z,1161,1176.25,1160.75,1166.75,1127.475,1118.8875,19.17993160986918
2002-03-10T23:00:00Z,1166,1176.25,1161.75,1169,1127.665,1121.8375,18.945935029375722
2002-03-11T23:00:00Z,1169,1170,1156.75,1169,1127.86,1124.9125,18.661138277906936
2002-03-12T23:00:00Z,1169.5,1174,1153.25,1157.25,1128.02,1126.8375,18.765581364011588
