time,open,high,low,close,Average True Range,Tick value,Tick size,EURUSD FX
2009-02-18,4214.5,4248,4118,4206,161.1,12.5,0.5,1.253
2009-02-19,4192.5,4271.5,4152.5,4209,157.9,12.5,0.5,1.2674
2009-02-20,4115,4135.5,3965.5,4042,161.575,12.5,0.5,1.2826
2009-02-23,4046.5,4109,3849.5,3939,162.475,12.5,0.5,1.2694
2009-02-24,3895.5,3982.5,3810,3905,166.025,12.5,0.5,1.2846
2009-02-25,3921.5,3972.5,3783,3841,164.175,12.5,0.5,1.2723
2009-02-26,3863,3985,3843.5,3931.5,163.325,12.5,0.5,1.2744
2009-02-27,3866,3897,3754,3840,164.825,12.5,0.5,1.2669
2009-03-02,3766,3779,3658.5,3691.5,167,12.5,0.5,1.2578
2009-03-03,3726.5,3751.5,3661.5,3701.5,161.325,12.5,0.5,1.2561
2009-03-04,3722.5,3927.5,3717.5,3878,163.675,12.5,0.5,1.2661
2009-03-05,3825.5,3856,3648.5,3697,166.125,12.5,0.5,1.254
2009-03-06,3706,3764.5,3613.5,3648.5,164.425,12.5,0.5,1.2653
2009-03-09,3666.5,3701.5,3581,3688.5,165.8,12.5,0.5,1.2611
2009-03-10,3674,3900.5,3659.5,3878,166,12.5,0.5,1.2682
2009-03-11,3858,3987.5,3820.5,3904,170.3,12.5,0.5,1.2837
2009-03-12,3867,4004.5,3793.5,3945,172.225,12.5,0.5,1.2913
2009-03-13,4001,4046.5,3929,3951,171.95,12.5,0.5,1.2928
2009-03-16,3997.5,4065.5,3975,4024,172.9,12.5,0.5,1.2968
2009-03-17,4031,4051,3939.5,3982,169.825,12.5,0.5,1.3017
2009-03-18,3982,4014.5,3873.5,3919,170.375,12.5,0.5,1.3474
2009-03-19,3967,4063.5,3929.5,3971.5,171.65,12.5,0.5,1.3665
2009-03-20,3938,4015.5,3923,3993.5,164.1,12.5,0.5,1.3582
2009-03-23,4038,4177.5,4027.5,4107.5,160.325,12.5,0.5,1.3633
2009-03-24,4159,4181,4081,4124.5,156.7,12.5,0.5,1.3468
2009-03-25,4143,4196.5,4063.5,4153.5,153.875,12.5,0.5,1.3583
2009-03-26,4173,4228.5,4145.5,4190.5,150.825,12.5,0.5,1.3526
2009-03-27,4187,4203,4085.5,4130.5,147.825,12.5,0.5,1.3287
2009-03-30,4088,4088,3894,3923,150.575,12.5,0.5,1.3199
2009-03-31,3919.5,4060.5,3919.5,4020,153.125,12.5,0.5,1.325
2009-04-01,3977,4107,3924,4059,150.975,12.5,0.5,1.3249
2009-04-02,4155,4331.5,4143,4307,153.125,12.5,0.5,1.3461
2009-04-03,4294.5,4388,4261.5,4308,151.9,12.5,0.5,1.3486
2009-04-06,4376.5,4389.5,4232,4258,153.75,12.5,0.5,1.3416
2009-04-07,4310,4316,4202.5,4247,147.375,12.5,0.5,1.3272
2009-04-08,4178,4317.5,4150,4284.5,147.4,12.5,0.5,1.3282
2009-04-09,4335,4438,4304,4410.5,144.525,12.5,0.5,1.3169
2009-04-14,4404,4511,4389,4471,144.75,12.5,0.5,1.3259
2009-04-15,4426,4527,4413,4467.5,144.725,12.5,0.5,1.3227
2009-04-16,4499,4586,4456.5,4531,145.625,12.5,0.5,1.3186
2009-04-17,4538,4617,4516,4579.5,143.625,12.5,0.5,1.3044
2009-04-20,4585,4592,4385,4417,146.75,12.5,0.5,1.2921
2009-04-21,4431,4476,4317,4429,150.075,12.5,0.5,1.2948
2009-04-22,4445,4542,4382,4518,148.875,12.5,0.5,1.3005
2009-04-23,4487,4534.5,4446.5,4460.5,148.275,12.5,0.5,1.3144
2009-04-24,4486,4606.5,4474,4593.5,148.925,12.5,0.5,1.3242
2009-04-27,4555.5,4641.5,4496.5,4631,152.025,12.5,0.5,1.3036
2009-04-28,4560,4573,4473.5,4542,154.025,12.5,0.5,1.3149
2009-04-29,4558,4662,4546,4638,148.2,12.5,0.5,1.3271
2009-04-30,4640.5,4765.5,4631.5,4716.5,147.85,12.5,0.5,1.323
2009-05-04,4739,4839.5,4728,4817.5,144.85,12.5,0.5,1.3406
2009-05-05,4824,4854,4768,4779,135.525,12.5,0.5,1.333
2009-05-06,4765,4871,4749,4808,135.3,12.5,0.5,1.3335
2009-05-07,4846.5,4903,4710,4730.5,137.075,12.5,0.5,1.339
2009-05-08,4791,4889.5,4770,4837,139.35,12.5,0.5,1.3634
2009-05-11,4841,4855,4753,4787,136.075,12.5,0.5,1.3582
2009-05-12,4758,4851,4739.5,4781,133.975,12.5,0.5,1.3648
2009-05-13,4827.5,4831.5,4624,4648,138.25,12.5,0.5,1.36
2009-05-14,4646,4689.5,4574.5,4658,138.3,12.5,0.5,1.3639
2009-05-15,4669,4695,4603,4655,136.425,12.5,0.5,1.3495
2009-05-18,4593,4809.5,4577,4764.5,143,12.5,0.5,1.3562
2009-05-19,4810.5,4932.5,4805,4867,141.05,12.5,0.5,1.363
2009-05-20,4871.5,4981.5,4857,4953.5,139.325,12.5,0.5,1.378
2009-05-21,4893,4909.5,4781.5,4816,139.925,12.5,0.5,1.389
2009-05-22,4829.5,4885,4788,4837.5,140.375,12.5,0.5,1.3998
2009-05-25,4832.5,4861,4747,4844.5,138.775,12.5,0.5,1.4017
2009-05-26,4808,4932,4722,4912,142.025,12.5,0.5,1.3985
2009-05-27,4905.5,4955.5,4845.5,4921,139.65,12.5,0.5,1.3825
2009-05-28,4878,4909,4802,4860.5,139.6,12.5,0.5,1.3941
2009-05-29,4893,4930,4836,4854,137.6,12.5,0.5,1.4158
2009-06-01,4932.5,5076,4926,5054.5,142.55,12.5,0.5,1.4159
2009-06-02,5028,5097.5,5019,5072,142.175,12.5,0.5,1.4303
2009-06-03,5066,5089,4935,4979.5,143.775,12.5,0.5,1.4162
2009-06-04,4973,5041.5,4963,4993.5,138.05,12.5,0.5,1.4183
2009-06-05,5014,5083,4964.5,5000,136.025,12.5,0.5,1.3968
2009-06-08,4971,4979,4885,4926.5,136.675,12.5,0.5,1.39
2009-06-09,4953,4985.5,4897,4917,135.525,12.5,0.5,1.4065
2009-06-10,4959.5,5054,4927,4964,132,12.5,0.5,1.3984
2009-06-11,4979.5,5047.5,4956.5,5028,130.8,12.5,0.5,1.4108
2009-06-12,5010.5,5025.5,4962,4986,129.5,12.5,0.5,1.4016
2009-06-15,4978,4978,4799,4816.5,127.225,12.5,0.5,1.3803
2009-06-16,4808,4852.5,4762,4818.5,123.35,12.5,0.5,1.3837
2009-06-17,4818.5,4847,4719.5,4767.5,123.5,12.5,0.5,1.3942
2009-06-18,4774,4817,4728,4800,119.35,12.5,0.5,1.39
2009-06-19,4795,4838,4774,4815,117.7,12.5,0.5,1.3937
2009-06-22,4804,4821,4637.5,4666,121.175,12.5,0.5,1.3865
2009-06-23,4638,4711,4627,4661.5,114.875,12.5,0.5,1.4077
2009-06-24,4678,4798,4654,4790,116.575,12.5,0.5,1.393
2009-06-25,4790,4800.5,4675,4756,116.9,12.5,0.5,1.3988
2009-06-26,4775,4823.5,4707.5,4732,118,12.5,0.5,1.4056
2009-06-29,4702,4859.5,4695,4838.5,115.125,12.5,0.5,1.4083
2009-06-30,4838.5,4862,4744.5,4773.5,117.075,12.5,0.5,1.4033
2009-07-01,4773.5,4885.5,4761,4849.5,115.6,12.5,0.5,1.4142
2009-07-02,4816,4835.5,4659,4685.5,121.2,12.5,0.5,1.4003
2009-07-03,4688.5,4705.5,4639.5,4650,118.575,12.5,0.5,1.398
2009-07-06,4622.5,4647.5,4563.5,4616,117.15,12.5,0.5,1.3984
2009-07-07,4623.5,4659.5,4527,4550,119.35,12.5,0.5,1.3924
2009-07-08,4529,4587,4507.5,4519.5,116.475,12.5,0.5,1.3884
2009-07-09,4544.5,4625.5,4542.5,4576,117.225,12.5,0.5,1.402
2009-07-10,4556,4600.5,4522,4528.5,117.85,12.5,0.5,1.3936
2009-07-13,4508,4706.5,4475,4660,120.075,12.5,0.5,1.3978
2009-07-14,4691.5,4758.5,4658.5,4731,120.55,12.5,0.5,1.3967
2009-07-15,4783,4902.5,4766.5,4875,122.75,12.5,0.5,1.4107
2009-07-16,4875,4976.5,4857.5,4920,124.25,12.5,0.5,1.4148
2009-07-17,4963.5,4977.5,4914,4942,124.225,12.5,0.5,1.4102
2009-07-20,4991,5017,4961,4989.5,118.8,12.5,0.5,1.4231
2009-07-21,5019,5097,4983.5,5046,120.275,12.5,0.5,1.4226
2009-07-22,5071,5096,5004.5,5070,117.65,12.5,0.5,1.422
2009-07-23,5091,5225,5056,5203,119.825,12.5,0.5,1.4143
2009-07-24,5183,5261,5156,5179,119.275,12.5,0.5,1.4202
2009-07-27,5259,5279.5,5171.5,5196.5,116.45,12.5,0.5,1.4232
2009-07-28,5239.5,5260,5119.5,5132,117.6,12.5,0.5,1.4167
2009-07-29,5173,5267,5101.5,5225,119.65,12.5,0.5,1.405
2009-07-30,5262,5355,5209.5,5328.5,117.4,12.5,0.5,1.4075
2009-07-31,5304,5343.5,5259.5,5296,118.3,12.5,0.5,1.4257
2009-08-03,5316,5420.5,5262,5380.5,121.9,12.5,0.5,1.4412
2009-08-04,5367,5390.5,5315.5,5372.5,119.025,12.5,0.5,1.4408
2009-08-05,5382,5410,5288,5315,121.15,12.5,0.5,1.4404
2009-08-06,5354,5381,5291,5324.5,120.35,12.5,0.5,1.4345
2009-08-07,5318,5437.5,5269.5,5417.5,124.825,12.5,0.5,1.4183
2009-08-10,5384,5400,5345.5,5376.5,116.85,12.5,0.5,1.414
2009-08-11,5389,5411,5226.5,5245,121.075,12.5,0.5,1.4149
2009-08-12,5268.5,5339.5,5208.5,5305.5,119.05,12.5,0.5,1.4188
2009-08-13,5315,5411,5306,5353.5,118.375,12.5,0.5,1.4292
2009-08-14,5354,5401.5,5246,5265,122.975,12.5,0.5,1.4203
2009-08-17,5263,5263,5131,5165.5,125.925,12.5,0.5,1.4082
2009-08-18,5189,5216,5152,5187,123.45,12.5,0.5,1.4136
2009-08-19,5174,5234.5,5114,5186,124.9,12.5,0.5,1.4224
2009-08-20,5242,5290,5220,5259.5,121.65,12.5,0.5,1.4254
2009-08-21,5243,5435.5,5236,5402.5,126.375,12.5,0.5,1.4326
2009-08-24,5447,5488,5422,5461.5,125.25,12.5,0.5,1.4304
2009-08-25,5423,5532.5,5414.5,5510.5,124.125,12.5,0.5,1.4297
2009-08-26,5504,5528,5455,5481.5,119.5,12.5,0.5,1.4255
2009-08-27,5468,5497.5,5386,5426,117.8,12.5,0.5,1.4341
2009-08-28,5460.5,5530,5447,5470,118.8,12.5,0.5,1.4303
2009-08-31,5434,5451,5391.5,5423,114.8,12.5,0.5,1.4334
2009-09-01,5458,5468,5257,5291,121.6,12.5,0.5,1.4224
2009-09-02,5283,5294.5,5217.5,5274,119.35,12.5,0.5,1.4264
2009-09-03,5263,5321,5231,5254.5,119.35,12.5,0.5,1.4252
2009-09-04,5277,5385.5,5275,5322.5,117.5,12.5,0.5,1.4297
2009-09-07,5369,5432,5369,5409,119.375,12.5,0.5,1.4332
2009-09-08,5427,5458,5408.5,5435.5,112.625,12.5,0.5,1.4478
2009-09-09,5416,5540,5403.5,5527,112.9,12.5,0.5,1.4557
2009-09-10,5546.5,5583,5500,5546,111.775,12.5,0.5,1.4582
2009-09-11,5564,5607.5,5552.5,5578,107.075,12.5,0.5,1.4571
2009-09-14,5524,5597.5,5486,5572,105.95,12.5,0.5,1.4618
2009-09-15,5572,5598.5,5536,5569.5,105.875,12.5,0.5,1.4658
2009-09-16,5593.5,5677,5590.5,5643,105.225,12.5,0.5,1.4709
2009-09-17,5689,5697,5644.5,5686,102.725,12.5,0.5,1.4741
2009-09-18,5665.5,5711,5650,5665,95.8,12.5,0.5,1.4712
2009-09-21,5656.5,5660,5564,5621.5,96.575,12.5,0.5,1.468
2009-09-22,5651,5701,5639,5655.5,94.65,12.5,0.5,1.479
2009-09-23,5659,5703.5,5618.5,5643,95.25,12.5,0.5,1.4735
2009-09-24,5626,5691,5532.5,5560.5,97.6,12.5,0.5,1.4666
2009-09-25,5569.5,5577.5,5507,5536.5,95.925,12.5,0.5,1.4689
2009-09-28,5513,5701.5,5501,5669,102.025,12.5,0.5,1.4622
2009-09-29,5681,5706,5637.5,5666.5,94.9,12.5,0.5,1.4587
2009-09-30,5666.5,5693.5,5566,5621.5,97.425,12.5,0.5,1.464
2009-10-01,5626,5676,5478,5506.5,102.825,12.5,0.5,1.4545
2009-10-02,5469,5485,5390.5,5431,102.075,12.5,0.5,1.4576
2009-10-05,5417.5,5496,5389,5455.5,101.95,12.5,0.5,1.4648
2009-10-06,5467,5612,5466,5598.5,107.3,12.5,0.5,1.4722
2009-10-07,5587,5642,5575,5600.5,103.825,12.5,0.5,1.4691
2009-10-08,5668,5680.5,5615,5659.5,103.675,12.5,0.5,1.4794
2009-10-09,5661,5698,5623,5657.5,104.35,12.5,0.5,1.4732
2009-10-12,5680,5765.5,5680,5727,104.175,12.5,0.5,1.4773
2009-10-13,5720,5739,5644.5,5669,105.775,12.5,0.5,1.4854
2009-10-14,5732,5814.5,5730,5794,107.675,12.5,0.5,1.4925
2009-10-15,5809,5820,5756,5783.5,108.175,12.5,0.5,1.4947
2009-10-16,5812,5837,5679.5,5709,113,12.5,0.5,1.4905
2009-10-19,5716.5,5808,5709,5802,112.9,12.5,0.5,1.4965
2009-10-20,5804.5,5841,5732.5,5766,114.35,12.5,0.5,1.4945
2009-10-21,5775,5809.5,5686.5,5787,116.25,12.5,0.5,1.5016
2009-10-22,5719.5,5770.5,5661,5721.5,114.625,12.5,0.5,1.5033
2009-10-23,5779,5799,5674.5,5698,117.325,12.5,0.5,1.5008
2009-10-26,5722,5751,5572.5,5591.5,116.225,12.5,0.5,1.4876
2009-10-27,5603,5624,5547.5,5587.5,116.625,12.5,0.5,1.4804
2009-10-28,5568,5579,5408.5,5459,119.2,12.5,0.5,1.4706
2009-10-29,5413,5563,5410,5540.5,116.95,12.5,0.5,1.4822
2009-10-30,5546.5,5550.5,5329.5,5350.5,122.2,12.5,0.5,1.4719
2009-11-02,5360,5423,5283.5,5372.5,123.825,12.5,0.5,1.4775
2009-11-03,5334.5,5345,5263,5315.5,121.475,12.5,0.5,1.4724
2009-11-04,5332,5421.5,5323,5394.5,123.425,12.5,0.5,1.4861
2009-11-05,5330,5463.5,5305,5437.5,127.35,12.5,0.5,1.4871
2009-11-06,5427,5480,5358,5436,129.7,12.5,0.5,1.4847
2009-11-09,5475.5,5604.5,5475.5,5567,132.725,12.5,0.5,1.4999
2009-11-10,5582,5601,5544,5566,130.85,12.5,0.5,1.4993
2009-11-11,5604,5655.5,5593,5616.5,128.05,12.5,0.5,1.4987
2009-11-12,5601.5,5677.5,5582.5,5620,129.6,12.5,0.5,1.485
2009-11-13,5618.5,5651.5,5563.5,5637,126.125,12.5,0.5,1.4903
2009-11-16,5682,5763.5,5678.5,5749.5,127.5,12.5,0.5,1.497
2009-11-17,5734,5761,5710,5729.5,124.625,12.5,0.5,1.4876
2009-11-18,5756.5,5794.5,5719,5745.5,122.25,12.5,0.5,1.4963
2009-11-19,5747,5747,5637,5660.5,121.45,12.5,0.5,1.4925
2009-11-20,5683,5693.5,5584.5,5611,120.675,12.5,0.5,1.4862
2009-11-23,5658,5774,5658,5743.5,119.9,12.5,0.5,1.4961
2009-11-24,5706,5766,5694.5,5723,119.65,12.5,0.5,1.4968
2009-11-25,5777,5783,5701.5,5750,114.775,12.5,0.5,1.5134
2009-11-26,5722,5725.5,5543,5576.5,117.475,12.5,0.5,1.5019
2009-11-27,5508,5669.5,5456.5,5642,117.075,12.5,0.5,1.4988
2009-11-30,5641,5670.5,5555,5583.5,115.875,12.5,0.5,1.5005
2009-12-01,5622,5739,5620,5718,118.175,12.5,0.5,1.5081
2009-12-02,5722,5763,5700.5,5724,116,12.5,0.5,1.5044
2009-12-03,5777,5803.5,5671,5719,114.7,12.5,0.5,1.5053
2009-12-04,5691,5809,5671.5,5764.5,115.475,12.5,0.5,1.4858
2009-12-07,5743,5761.5,5691,5731,110.725,12.5,0.5,1.4827
2009-12-08,5742,5759,5604.5,5642,115.6,12.5,0.5,1.4704
2009-12-09,5617,5666.5,5551.5,5604.5,116.875,12.5,0.5,1.4726
2009-12-10,5595,5690.5,5584,5652.5,117.45,12.5,0.5,1.4732
2009-12-11,5667,5745.5,5665,5708,117.7,12.5,0.5,1.4615
2009-12-14,5771,5788,5725.5,5744.5,115.375,12.5,0.5,1.4656
2009-12-15,5775,5777.5,5698.5,5753,116.775,12.5,0.5,1.4538
2009-12-16,5759.5,5879.5,5751,5840.5,119.425,12.5,0.5,1.4531
2009-12-17,5840.5,5870.5,5801,5834.5,117.4,12.5,0.5,1.4338
2009-12-18,5831.5,5879.5,5794.5,5810.5,116.2,12.5,0.5,1.4338
2009-12-21,5836.5,5918.5,5823,5898.5,113.45,12.5,0.5,1.4276
2009-12-22,5912,5960.5,5905,5930.5,112.975,12.5,0.5,1.4249
2009-12-23,5965.5,5969,5912.5,5928.5,111.725,12.5,0.5,1.4337
2009-12-28,6005.5,6006.5,5958,5981,105.275,12.5,0.5,1.4378
2009-12-29,6007.5,6010.5,5977.5,5979.5,96.275,12.5,0.5,1.4354
2009-12-30,5984.5,5988,5927,5930,93.55,12.5,0.5,1.4339
2010-01-04,5973.5,6033.5,5951,6016,90.95,12.5,0.5,1.4413
2010-01-05,6002.5,6035,5987.5,6007.5,90.2,12.5,0.5,1.4365
2010-01-06,6005.5,6024,5974.5,6007,86.05,12.5,0.5,1.4408
2010-01-07,5998,6016.5,5936.5,6000,83.175,12.5,0.5,1.4308
2010-01-08,6030.5,6033.5,5946,6016,83.875,12.5,0.5,1.4409
2010-01-11,6055.5,6071,6006.5,6009,79.375,12.5,0.5,1.4513
2010-01-12,6026.5,6032,5893,5923,80.575,12.5,0.5,1.4486
2010-01-13,5916,5980.5,5901.5,5941,79.2,12.5,0.5,1.451
2010-01-14,5982,5987,5925.5,5960.5,77.625,12.5,0.5,1.4499
2010-01-15,5966,6003.5,5834.5,5847.5,82.075,12.5,0.5,1.4387
2010-01-18,5880.5,5898.5,5853,5894,80.675,12.5,0.5,1.4384
2010-01-19,5875.5,5975,5822.5,5948,81.875,12.5,0.5,1.4288
2010-01-20,5936.5,5948,5805,5823.5,85.55,12.5,0.5,1.4106
2010-01-21,5876.5,5884.5,5660,5719.5,92.525,12.5,0.5,1.4084
2010-01-22,5696.5,5715,5535.5,5673,96.325,12.5,0.5,1.4139
2010-01-25,5588.5,5667.5,5583,5611,97.725,12.5,0.5,1.4151
2010-01-26,5527.5,5659.5,5520,5646,101.875,12.5,0.5,1.4072
2010-01-27,5589,5660.5,5561,5613.5,102.95,12.5,0.5,1.4024
2010-01-28,5678.5,5699.5,5506.5,5541,110.95,12.5,0.5,1.3971
2010-01-29,5530.5,5630.5,5514,5578,113.725,12.5,0.5,1.3863
2010-02-01,5535.5,5647.5,5535.5,5628.5,114.15,12.5,0.5,1.3931
2010-02-02,5612.5,5708,5596,5688,117.375,12.5,0.5,1.3964
2010-02-03,5710,5710.5,5627,5642.5,119.075,12.5,0.5,1.3893
2010-02-04,5665.5,5668.5,5477.5,5504,124.625,12.5,0.5,1.3723
2010-02-05,5506.5,5507.5,5353.5,5427.5,127.95,12.5,0.5,1.3678
2010-02-08,5414,5478.5,5394.5,5459,128.925,12.5,0.5,1.3649
2010-02-09,5435.5,5542,5432.5,5448.5,127.45,12.5,0.5,1.3797
2010-02-10,5505.5,5565.5,5476.5,5503,129.35,12.5,0.5,1.3737
2010-02-11,5538.5,5554.5,5426,5482,132.7,12.5,0.5,1.3693
2010-02-12,5539.5,5540.5,5431,5475,129.725,12.5,0.5,1.3632
2010-02-15,5495.5,5519.5,5472.5,5484,129.525,12.5,0.5,1.3598
2010-02-16,5502.5,5587.5,5467,5561,127.925,12.5,0.5,1.377
2010-02-17,5597,5654,5583.5,5614.5,125.425,12.5,0.5,1.3607
2010-02-18,5624.5,5682.5,5596.5,5658.5,118.5,12.5,0.5,1.3527
2010-02-19,5610.5,5702.5,5597.5,5698,114.55,12.5,0.5,1.3613
2010-02-22,5695.5,5728,5653.5,5659,113.775,12.5,0.5,1.3596
2010-02-23,5675.5,5704.5,5554.5,5567,114.3,12.5,0.5,1.3507
2010-02-24,5605.5,5612.5,5542.5,5587,112.825,12.5,0.5,1.3538
2010-02-25,5567,5629,5489,5510,110.175,12.5,0.5,1.3548
2010-02-26,5567.5,5589.5,5501,5565,108.775,12.5,0.5,1.3631
2010-03-01,5612.5,5690.5,5608,5684.5,109.45,12.5,0.5,1.356
2010-03-02,5695.5,5754,5681.5,5746.5,107.475,12.5,0.5,1.3615
2010-03-03,5734,5802,5721,5785.5,107.35,12.5,0.5,1.3697
2010-03-04,5745.5,5795.5,5735,5767.5,100.825,12.5,0.5,1.3581
2010-03-05,5785.5,5865.5,5779,5848.5,98.025,12.5,0.5,1.3626
2010-03-08,5880.5,5885,5837,5843,96.225,12.5,0.5,1.3634
2010-03-09,5846,5880,5809,5860.5,94.3,12.5,0.5,1.3602
2010-03-10,5866.5,5926.5,5844.5,5906.5,92.55,12.5,0.5,1.3657
2010-03-11,5890.5,5926,5877.5,5900,88.55,12.5,0.5,1.3681
2010-03-12,5916,5961.5,5904.5,5916.5,86.15,12.5,0.5,1.3769
2010-03-15,5909.5,5924.5,5868.5,5880,86.6,12.5,0.5,1.3677
2010-03-16,5919,5962.5,5899.5,5942.5,84.7,12.5,0.5,1.3766
2010-03-17,5942.5,5989.5,5942.5,5974,82.4,12.5,0.5,1.3738
2010-03-18,5963,5993.5,5948.5,5965,80.35,12.5,0.5,1.3608
2010-03-19,5991,5996,5907,5931,79.55,12.5,0.5,1.353
2010-03-22,5913,5958.5,5862.5,5935,80.625,12.5,0.5,1.3558
2010-03-23,5941,6000.5,5933.5,5978,76.475,12.5,0.5,1.3499
2010-03-24,5983.5,6000,5915.5,5992,77.2,12.5,0.5,1.3315
2010-03-25,5998,6092,5990,6083,75.3,12.5,0.5,1.3273
2010-03-26,6059,6088.5,6051.5,6065,72.725,12.5,0.5,1.341
2010-03-29,6090.5,6125.5,6079.5,6111.5,69.475,12.5,0.5,1.3483
