time,open,high,low,close,MA,MA,ATR,Tick value,Tick size
2005-03-22T23:00:00Z,7.085,7.1,6.91,6.985,7.07332,7.36044999999998,0.188100290498494,25,0.005
2005-03-23T23:00:00Z,6.975,7.02,6.915,6.938,7.07932,7.33819999999998,0.183945275973569,25,0.005
2005-03-27T23:00:00Z,6.945,6.965,6.83,6.91,7.08266,7.31914999999998,0.181498012174891,25,0.005
2005-03-28T23:00:00Z,6.915,7.02,6.9,6.982,7.0874,7.30029999999998,0.178423111566146,25,0.005
2005-03-29T23:00:00Z,6.985,7.17,6.97,7.147,7.09844,7.29439999999998,0.179501955987839,25,0.005
2005-03-30T23:00:00Z,7.145,7.225,7.11,7.18,7.10894,7.28624999999998,0.176276858188447,25,0.005
2005-03-31T23:00:00Z,7.185,7.19,6.955,7,7.11644,7.27299999999999,0.179213015279025,25,0.005
2005-04-03T22:00:00Z,7.02,7.045,6.92,7.024,7.12576,7.25494999999999,0.176502364515073,25,0.005
2005-04-04T22:00:00Z,7.035,7.095,6.96,7.043,7.13038,7.23734999999999,0.17442724628932,25,0.005
2005-04-05T22:00:00Z,7.04,7.155,7.03,7.12,7.13558,7.21644999999999,0.171955883974854,25,0.005
2005-04-06T22:00:00Z,7.12,7.175,7.06,7.075,7.14338,7.18819999999999,0.169108089776111,25,0.005
2005-04-07T22:00:00Z,7.07,7.17,7.015,7.165,7.15058,7.17009999999999,0.168402685287306,25,0.005
2005-04-10T22:00:00Z,7.16,7.3,7.135,7.255,7.15928,7.15434999999999,0.16823255102294,25,0.005
2005-04-11T22:00:00Z,7.255,7.31,7.1,7.155,7.16648,7.14159999999999,0.170320923471793,25,0.005
2005-04-12T22:00:00Z,7.15,7.27,7.07,7.225,7.17604,7.13249999999998,0.171804877298204,25,0.005
2005-04-13T22:00:00Z,7.22,7.23,7.01,7.06,7.18264,7.11289999999999,0.174214633433293,25,0.005
2005-04-14T22:00:00Z,7.04,7.095,6.98,7.022,7.18808,7.09364999999998,0.171253901761629,25,0.005
2005-04-17T22:00:00Z,7.01,7.09,6.95,7.045,7.19544,7.07604999999998,0.169691206673547,25,0.005
2005-04-18T22:00:00Z,7.045,7.265,7.01,7.25,7.20774,7.08294999999998,0.17395664633987,25,0.005
2005-04-19T22:00:00Z,7.23,7.36,7.2,7.337,7.22338,7.09589999999998,0.173258814022876,25,0.005
2005-04-20T22:00:00Z,7.335,7.345,7.19,7.217,7.23658,7.10749999999998,0.172345873321733,25,0.005
2005-04-21T22:00:00Z,7.215,7.335,7.21,7.275,7.25028,7.12434999999998,0.169978579655646,25,0.005
2005-04-24T22:00:00Z,7.275,7.3,7.205,7.26,7.25618,7.14184999999998,0.166229650672864,25,0.005
2005-04-25T22:00:00Z,7.25,7.32,7.21,7.255,7.25708,7.15549999999998,0.16341816813922,25,0.005
2005-04-26T22:00:00Z,7.25,7.26,7.085,7.135,7.25298,7.15489999999998,0.163997259732259,25,0.005
2005-04-27T22:00:00Z,7.135,7.15,6.85,6.907,7.24392,7.14124999999998,0.170797396745646,25,0.005
2005-04-28T22:00:00Z,6.905,7.015,6.86,6.903,7.23688,7.13639999999998,0.170007526908364,25,0.005
2005-05-01T22:00:00Z,6.97,6.995,6.81,6.875,7.22698,7.12894999999998,0.170757150562946,25,0.005
2005-05-02T22:00:00Z,6.875,6.915,6.82,6.883,7.2163,7.12094999999998,0.166969293034799,25,0.005
2005-05-03T22:00:00Z,6.88,7.05,6.865,7.013,7.20616,7.11559999999998,0.167870828383059,25,0.005
2005-05-04T22:00:00Z,7.03,7.1,6.985,7.063,7.19856,7.11499999999998,0.165227286963906,25,0.005
2005-05-05T22:00:00Z,7.06,7.09,6.9,6.965,7.1902,7.10499999999998,0.16646592261571,25,0.005
2005-05-08T22:00:00Z,6.95,7.12,6.945,7.08,7.18598,7.09624999999999,0.166892626484925,25,0.005
2005-05-09T22:00:00Z,7.08,7.175,7.04,7.115,7.1811,7.09424999999999,0.165297995160679,25,0.005
2005-05-10T22:00:00Z,7.115,7.135,7.005,7.095,7.1777,7.08774999999999,0.163533095402645,25,0.005
2005-05-11T22:00:00Z,7.085,7.09,6.93,6.965,7.17014,7.08299999999999,0.163606440632512,25,0.005
2005-05-12T22:00:00Z,6.965,6.98,6.88,6.94,7.16364,7.07889999999999,0.160426118600887,25,0.005
2005-05-15T22:00:00Z,6.95,6.99,6.895,6.958,7.1551,7.07454999999999,0.157154812670843,25,0.005
2005-05-16T22:00:00Z,6.965,7.085,6.95,7.045,7.1481,7.06429999999999,0.1560470720373,25,0.005
2005-05-17T22:00:00Z,7.04,7.235,7.03,7.205,7.14144,7.05769999999999,0.158494718435435,25,0.005
2005-05-18T22:00:00Z,7.205,7.245,7.11,7.14,7.13144,7.05384999999999,0.157319982513664,25,0.005
2005-05-19T22:00:00Z,7.135,7.16,6.945,6.955,7.12,7.03784999999999,0.160203983387981,25,0.005
2005-05-22T22:00:00Z,6.965,7.035,6.95,6.97,7.108,7.02334999999999,0.156443784218581,25,0.005
2005-05-23T22:00:00Z,6.97,7.115,6.96,7.003,7.09986,7.01074999999999,0.156371595007652,25,0.005
2005-05-24T22:00:00Z,7.01,7.155,7,7.138,7.09448,7.01089999999999,0.15630301525727,25,0.005
2005-05-25T22:00:00Z,7.14,7.24,7.045,7.162,7.08868,7.02364999999999,0.158237864494406,25,0.005
2005-05-26T22:00:00Z,7.165,7.315,7.12,7.31,7.08674,7.04399999999999,0.160075971269686,25,0.005
2005-05-30T22:00:00Z,7.24,7.5,7.14,7.452,7.08784,7.07284999999999,0.170072172706202,25,0.005
2005-05-31T22:00:00Z,7.425,7.61,7.39,7.52,7.096,7.10469999999999,0.172568564070892,25,0.005
2005-06-01T22:00:00Z,7.5,7.63,7.47,7.545,7.10534,7.13129999999999,0.171940135867347,25,0.005
2005-06-02T22:00:00Z,7.545,7.615,7.49,7.51,7.11584,7.15364999999999,0.16959312907398,25,0.005
2005-06-05T22:00:00Z,7.48,7.62,7.465,7.54,7.12788,7.18239999999999,0.168863472620281,25,0.005
2005-06-06T22:00:00Z,7.54,7.565,7.42,7.445,7.13858,7.20064999999999,0.167670298989267,25,0.005
2005-06-07T22:00:00Z,7.455,7.53,7.41,7.475,7.14844,7.21864999999999,0.165286784039803,25,0.005
2005-06-08T22:00:00Z,7.43,7.45,7.21,7.27,7.1509,7.22739999999999,0.170272444837813,25,0.005
2005-06-09T22:00:00Z,7.27,7.31,7.155,7.288,7.15306,7.24354999999999,0.169508822595923,25,0.005
2005-06-12T22:00:00Z,7.295,7.33,7.195,7.265,7.15836,7.25979999999999,0.167783381466126,25,0.005
2005-06-13T22:00:00Z,7.27,7.315,7.24,7.28,7.16348,7.27589999999999,0.16314421239282,25,0.005
2005-06-14T22:00:00Z,7.28,7.4,7.27,7.33,7.16922,7.29014999999999,0.161487001773179,25,0.005
2005-06-15T22:00:00Z,7.33,7.445,7.32,7.37,7.17422,7.29839999999999,0.15966265168452,25,0.005
2005-06-16T22:00:00Z,7.37,7.44,7.32,7.335,7.17941999999999,7.30814999999999,0.157679519100294,25,0.005
2005-06-19T22:00:00Z,7.335,7.48,7.265,7.302,7.18215999999999,7.32549999999999,0.160545543145279,25,0.005
2005-06-20T22:00:00Z,7.3,7.31,7.17,7.292,7.18289999999999,7.34159999999999,0.159518265988015,25,0.005
2005-06-21T22:00:00Z,7.295,7.32,7.195,7.258,7.18495999999999,7.35434999999999,0.157792352688615,25,0.005
2005-06-22T22:00:00Z,7.26,7.32,7.19,7.273,7.18591999999999,7.36109999999999,0.156402735054184,25,0.005
2005-06-23T22:00:00Z,7.275,7.34,7.23,7.28,7.19031999999999,7.36699999999999,0.154082598301475,25,0.005
2005-06-26T22:00:00Z,7.28,7.3,7.215,7.242,7.19471999999999,7.36359999999999,0.150628468386401,25,0.005
2005-06-27T22:00:00Z,7.23,7.24,7.09,7.096,7.19573999999999,7.34579999999999,0.150697044967081,25,0.005
2005-06-28T22:00:00Z,7.1,7.11,7.02,7.07,7.19213999999999,7.32329999999999,0.147662192718727,25,0.005
2005-06-29T22:00:00Z,7.065,7.14,6.99,7.028,7.18595999999999,7.29744999999999,0.147779083082791,25,0.005
2005-06-30T22:00:00Z,7.095,7.095,6.85,6.895,7.17951999999999,7.26669999999999,0.152640128928651,25,0.005
2005-07-04T22:00:00Z,6.93,6.95,6.86,6.87,7.17142,7.23319999999999,0.149508122482219,25,0.005
2005-07-05T22:00:00Z,6.91,6.995,6.9,6.955,7.16532,7.20869999999999,0.148282716358108,25,0.005
2005-07-06T22:00:00Z,6.97,7.09,6.96,6.985,7.15992,7.18419999999999,0.147618580540202,25,0.005
2005-07-07T22:00:00Z,7,7.07,6.94,7.03,7.15782,7.17219999999999,0.146737651513192,25,0.005
2005-07-10T22:00:00Z,7.055,7.13,7.05,7.105,7.16178,7.16304999999999,0.144400768937532,25,0.005
2005-07-11T22:00:00Z,7.105,7.18,7.04,7.085,7.16542,7.15404999999999,0.144180730490656,25,0.005
2005-07-12T22:00:00Z,7.08,7.125,7.05,7.07,7.16931999999999,7.14354999999999,0.140721693966123,25,0.005
2005-07-13T22:00:00Z,7.06,7.12,6.955,6.995,7.17156,7.12679999999999,0.141935609267817,25,0.005
2005-07-14T22:00:00Z,6.995,7.055,6.965,6.99,7.1711,7.10779999999999,0.139338828804426,25,0.005
2005-07-17T22:00:00Z,7,7.055,6.985,7.005,7.16994,7.09129999999999,0.135871887364205,25,0.005
2005-07-18T22:00:00Z,7.005,7.05,6.95,6.985,7.17034,7.07544999999999,0.134078292995994,25,0.005
2005-07-19T22:00:00Z,6.985,7.11,6.975,7.068,7.1701,7.06424999999999,0.134124378346195,25,0.005
2005-07-20T22:00:00Z,7.075,7.215,7.075,7.135,7.1705,7.05809999999999,0.134768159428885,25,0.005
2005-07-21T22:00:00Z,7.14,7.185,7.09,7.115,7.1709,7.05019999999999,0.132779751457441,25,0.005
2005-07-24T22:00:00Z,7.105,7.155,7.095,7.14,7.1744,7.04319999999999,0.129140763884569,25,0.005
2005-07-25T22:00:00Z,7.14,7.145,7.01,7.018,7.17596,7.03199999999999,0.12943372569034,25,0.005
2005-07-26T22:00:00Z,7.02,7.075,6.965,7.04,7.1776,7.02919999999999,0.128462039405823,25,0.005
2005-07-27T22:00:00Z,7.055,7.23,7.05,7.2,7.18069999999999,7.03569999999999,0.131538937435532,25,0.005
2005-07-28T22:00:00Z,7.19,7.27,7.15,7.262,7.18184,7.04739999999999,0.130961990563756,25,0.005
2005-07-31T22:00:00Z,7.25,7.33,7.245,7.305,7.18514,7.06789999999999,0.128663891035568,25,0.005
2005-08-01T22:00:00Z,7.3,7.32,7.245,7.262,7.19128,7.08749999999999,0.125980696483789,25,0.005
2005-08-02T22:00:00Z,7.27,7.33,7.235,7.307,7.19802,7.10509999999999,0.1244316616596,25,0.005
2005-08-03T22:00:00Z,7.295,7.315,7.18,7.252,7.203,7.11844999999999,0.12496007857662,25,0.005
2005-08-04T22:00:00Z,7.25,7.265,7.14,7.158,7.2034,7.12484999999999,0.124962074647789,25,0.005
2005-08-07T22:00:00Z,7.145,7.175,6.98,7.015,7.20046,7.12034999999999,0.128463970915399,25,0.005
2005-08-08T22:00:00Z,7.02,7.05,6.96,7.035,7.19496,7.11784999999999,0.126540772369629,25,0.005
2005-08-09T22:00:00Z,7.035,7.105,7.035,7.078,7.18748,7.11824999999999,0.123713733751148,25,0.005
2005-08-10T22:00:00Z,7.085,7.22,7.085,7.183,7.18074,7.12764999999999,0.124628047063591,25,0.005
2005-08-11T22:00:00Z,7.19,7.255,7.065,7.09,7.17164,7.13264999999999,0.127896644710411,25,0.005
2005-08-14T22:00:00Z,7.095,7.125,6.925,6.965,7.16074,7.13064999999999,0.13150181247489,25,0.005
2005-08-15T22:00:00Z,6.97,7.055,6.95,7.043,7.1508,7.13354999999999,0.130176721851146,25,0.005
2005-08-16T22:00:00Z,7.04,7.055,6.95,6.993,7.14176,7.12979999999998,0.128917885758589,25,0.005
2005-08-17T22:00:00Z,6.995,7.035,6.955,6.998,7.13222,7.12294999999998,0.126471991470659,25,0.005
2005-08-18T22:00:00Z,7.005,7.03,6.955,7.008,7.12698,7.11759999999998,0.123898391897126,25,0.005
2005-08-21T22:00:00Z,7,7.1,6.975,7.06,7.12241999999999,7.11359999999999,0.12395347230227,25,0.005
2005-08-22T22:00:00Z,7.06,7.095,6.945,6.968,7.11648,7.11109999999998,0.125255798687156,25,0.005
2005-08-23T22:00:00Z,6.975,7.02,6.88,6.922,7.10932,7.10519999999999,0.125993008752799,25,0.005
2005-08-24T22:00:00Z,6.93,6.965,6.79,6.832,7.09936,7.08679999999999,0.128443358315159,25,0.005
2005-08-25T22:00:00Z,6.835,6.865,6.72,6.742,7.0868,7.06079999999998,0.129271190399401,25,0.005
2005-08-28T22:00:00Z,6.755,6.81,6.725,6.73,7.0747,7.03204999999998,0.127057630879431,25,0.005
2005-08-29T22:00:00Z,6.72,6.755,6.63,6.691,7.06248,7.00349999999998,0.126954749335459,25,0.005
2005-08-30T22:00:00Z,6.695,6.79,6.685,6.781,7.05226,6.97719999999999,0.125857011868686,25,0.005
2005-08-31T22:00:00Z,6.855,7.07,6.855,7.038,7.04786,6.96649999999999,0.134014161275252,25,0.005
2005-09-01T22:00:00Z,7.04,7.125,7.005,7.055,7.0435,6.96134999999999,0.133313453211489,25,0.005
2005-09-05T22:00:00Z,7.1,7.14,7.04,7.098,7.03986,6.96549999999999,0.131647780550915,25,0.005
2005-09-06T22:00:00Z,7.1,7.155,7.075,7.118,7.03738,6.96964999999999,0.129065391523369,25,0.005
2005-09-07T22:00:00Z,7.11,7.17,7.01,7.028,7.03602,6.96714999999999,0.130612121947201,25,0.005
2005-09-08T22:00:00Z,7.025,7.095,7,7.065,7.03592,6.96124999999999,0.128831515849841,25,0.005
2005-09-11T22:00:00Z,7.075,7.14,7.01,7.06,7.03656,6.95974999999999,0.128889940057349,25,0.005
2005-09-12T22:00:00Z,7.055,7.085,6.91,7.005,7.03876,6.96174999999999,0.131195443054481,25,0.005
2005-09-13T22:00:00Z,7.01,7.07,6.995,7.045,7.04226,6.96184999999999,0.128385670901757,25,0.005
2005-09-14T22:00:00Z,7.045,7.14,6.985,7.078,7.04472,6.96609999999999,0.129716387356669,25,0.005
2005-09-15T22:00:00Z,7.08,7.32,7.07,7.288,7.05078,6.98059999999999,0.135730567988836,25,0.005
2005-09-18T22:00:00Z,7.29,7.5,7.265,7.398,7.05814,7.00009999999999,0.140694039589394,25,0.005
2005-09-19T22:00:00Z,7.4,7.465,7.33,7.375,7.06354,7.01584999999999,0.140409337609924,25,0.005
2005-09-20T22:00:00Z,7.375,7.45,7.32,7.415,7.07014,7.03819999999999,0.139888870729428,25,0.005
2005-09-21T22:00:00Z,7.4,7.525,7.355,7.415,7.07704,7.06284999999999,0.141394427192957,25,0.005
2005-09-22T22:00:00Z,7.41,7.425,7.28,7.335,7.08384,7.08799999999999,0.141574705833309,25,0.005
2005-09-25T22:00:00Z,7.33,7.415,7.235,7.365,7.09134,7.11914999999999,0.143495970541643,25,0.005
2005-09-26T22:00:00Z,7.375,7.4,7.24,7.328,7.0978,7.14904999999999,0.144321172014561,25,0.005
2005-09-27T22:00:00Z,7.325,7.435,7.295,7.403,7.10616,7.18464999999999,0.144105113413833,25,0.005
2005-09-28T22:00:00Z,7.41,7.57,7.39,7.555,7.1159,7.22334999999999,0.145899857743141,25,0.005
2005-09-29T22:00:00Z,7.55,7.645,7.49,7.512,7.12344,7.24704999999999,0.146354864855984,25,0.005
2005-10-02T22:00:00Z,7.48,7.495,7.4,7.455,7.13024,7.26704999999999,0.144637121613185,25,0.005
2005-10-03T22:00:00Z,7.455,7.51,7.39,7.425,7.13594,7.28339999999999,0.143405265532526,25,0.005
2005-10-04T22:00:00Z,7.42,7.485,7.36,7.478,7.14514,7.30139999999999,0.142485002255899,25,0.005
2005-10-05T22:00:00Z,7.475,7.63,7.42,7.595,7.15624,7.32974999999999,0.145860752143105,25,0.005
2005-10-06T22:00:00Z,7.6,7.785,7.58,7.77,7.16764,7.36499999999999,0.148817714535949,25,0.005
2005-10-09T22:00:00Z,7.775,7.89,7.745,7.845,7.1793,7.40424999999999,0.148626828809152,25,0.005
2005-10-10T22:00:00Z,7.84,7.955,7.78,7.875,7.1907,7.44774999999999,0.149945487368694,25,0.005
2005-10-11T22:00:00Z,7.87,7.925,7.8,7.838,7.20222,7.48739999999999,0.14869821300026,25,0.005
2005-10-12T22:00:00Z,7.83,7.83,7.695,7.735,7.21078,7.52024999999999,0.148413302350247,25,0.005
2005-10-13T22:00:00Z,7.74,7.89,7.64,7.862,7.22298,7.54894999999999,0.153492637232734,25,0.005
2005-10-16T22:00:00Z,7.84,7.925,7.835,7.875,7.23732,7.57279999999999,0.150318005371097,25,0.005
2005-10-17T22:00:00Z,7.85,7.89,7.785,7.835,7.25372,7.59579999999999,0.148052105102543,25,0.005
2005-10-18T22:00:00Z,7.83,7.835,7.61,7.64,7.26582,7.60704999999999,0.151899499847415,25,0.005
2005-10-19T22:00:00Z,7.65,7.705,7.53,7.655,7.27736,7.61904999999999,0.153054524855045,25,0.005
2005-10-20T22:00:00Z,7.655,7.7,7.57,7.695,7.2876,7.63704999999999,0.151901798612292,25,0.005
2005-10-23T22:00:00Z,7.69,7.76,7.64,7.708,7.29996,7.65419999999999,0.150306708681678,25,0.005
2005-10-24T22:00:00Z,7.695,7.87,7.685,7.825,7.31716,7.67904999999999,0.152041373247594,25,0.005
2005-10-25T22:00:00Z,7.825,7.925,7.82,7.863,7.33356,7.70204999999999,0.149689304585214,25,0.005
2005-10-26T22:00:00Z,7.86,7.945,7.805,7.84,7.3505,7.71629999999999,0.149204839355954,25,0.005
2005-10-27T22:00:00Z,7.86,7.885,7.72,7.82,7.36694,7.73169999999999,0.149994597388156,25,0.005
2005-10-30T23:00:00Z,7.835,7.845,7.575,7.58,7.37838,7.73794999999999,0.155994867518748,25,0.005
2005-10-31T23:00:00Z,7.59,7.62,7.41,7.47,7.38658,7.74019999999999,0.158695124142811,25,0.005
2005-11-01T23:00:00Z,7.49,7.58,7.43,7.56,7.39842,7.74429999999999,0.15826036793567,25,0.005
2005-11-02T23:00:00Z,7.55,7.63,7.515,7.623,7.41244,7.74569999999999,0.156097349538887,25,0.005
2005-11-03T23:00:00Z,7.62,7.7,7.475,7.573,7.42726,7.73584999999999,0.159542482061942,25,0.005
2005-11-06T23:00:00Z,7.565,7.61,7.45,7.605,7.44452,7.72384999999999,0.159565357958845,25,0.005
2005-11-07T23:00:00Z,7.61,7.68,7.54,7.625,7.46242,7.71134999999999,0.158587090060903,25,0.005
2005-11-08T23:00:00Z,7.625,7.74,7.625,7.678,7.48216,7.70334999999999,0.156407735557858,25,0.005
2005-11-09T23:00:00Z,7.68,7.79,7.67,7.705,7.50064,7.70184999999999,0.154587348779965,25,0.005
2005-11-10T23:00:00Z,7.715,7.79,7.685,7.76,7.51508,7.69674999999999,0.152107981340967,25,0.005
2005-11-13T23:00:00Z,7.78,7.86,7.77,7.782,7.52962,7.69209999999999,0.149502582273918,25,0.005
2005-11-14T23:00:00Z,7.775,7.84,7.7,7.787,7.5434,7.68969999999999,0.149027453160222,25,0.005
2005-11-15T23:00:00Z,7.79,8.025,7.765,8.002,7.56108,7.70779999999999,0.154576080502211,25,0.005
2005-11-16T23:00:00Z,8.01,8.14,8,8.102,7.58256,7.73014999999999,0.153847276477101,25,0.005
2005-11-17T23:00:00Z,8.11,8.18,8.035,8.067,7.6026,7.74874999999999,0.153404912653246,25,0.005
2005-11-20T23:00:00Z,8.05,8.17,8.035,8.133,7.62406,7.76999999999999,0.152484667020583,25,0.005
2005-11-21T23:00:00Z,8.14,8.225,8.08,8.17,7.64736,7.78724999999999,0.152110433669554,25,0.005
2005-11-22T23:00:00Z,8.175,8.21,8.035,8.13,7.66906,7.80059999999999,0.153254911986077,25,0.005
2005-11-27T23:00:00Z,8.155,8.375,8.155,8.353,7.69456,7.82624999999999,0.157842166386773,25,0.005
2005-11-28T23:00:00Z,8.365,8.365,8.23,8.296,7.71472,7.85004999999999,0.156700058067434,25,0.005
2005-11-29T23:00:00Z,8.3,8.3,8.175,8.28,7.73236,7.88504999999999,0.155115055164062,25,0.005
2005-11-30T23:00:00Z,8.38,8.62,8.29,8.602,7.7569,7.94164999999999,0.164359302405859,25,0.005
2005-12-01T23:00:00Z,8.61,8.72,8.545,8.647,7.78154,7.99599999999999,0.164891337285566,25,0.005
2005-12-04T23:00:00Z,8.65,8.745,8.63,8.735,7.80794,8.05159999999999,0.162396770421288,25,0.005
